distortion_name,model_name,orig_label,orig_conf,dist_label,dist_conf,top1_match,confidence_delta,class_changed,param_brightness,param_contrast
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.38976433873176575,True,-0.33677396178245544,False,-0.19999999999999996,0.45000000000000007
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.42943713068962097,True,-0.2971011698246002,False,-0.19999999999999996,0.5
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.7238023281097412,True,-0.0027359724044799805,False,-0.14999999999999997,-0.5
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.6872721910476685,True,-0.039266109466552734,False,-0.14999999999999997,-0.45
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.6185603141784668,True,-0.1079779863357544,False,-0.14999999999999997,-0.4
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5922138690948486,True,-0.13432443141937256,False,-0.14999999999999997,-0.35
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5803708434104919,True,-0.14616745710372925,False,-0.14999999999999997,-0.3
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5629411339759827,True,-0.16359716653823853,False,-0.14999999999999997,-0.25
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5000899434089661,True,-0.22644835710525513,False,-0.14999999999999997,-0.19999999999999996
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.4160277843475342,True,-0.310510516166687,False,-0.14999999999999997,-0.14999999999999997
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.34942084550857544,True,-0.37711745500564575,False,-0.14999999999999997,-0.09999999999999998
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.2732577919960022,True,-0.453280508518219,False,-0.14999999999999997,-0.04999999999999999
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.28039395809173584,True,-0.44614434242248535,False,-0.14999999999999997,0.0
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.27305951714515686,True,-0.45347878336906433,False,-0.14999999999999997,0.050000000000000044
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.3250127136707306,True,-0.4015255868434906,False,-0.14999999999999997,0.10000000000000009
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.390727698802948,True,-0.3358106017112732,False,-0.14999999999999997,0.15000000000000002
